"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"6cba59dc355fa4edc819f9a71c9d1358","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_UCG-008","Lachnospiraceae_UCG-008(Genus)"
"69949bac9828667f2c0898beb783eeee","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes(Genus)"
"e6c8bad6f09d8ee85d932d37c6181b05","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","Coprobacillus","Coprobacillus(Genus)"
"9531c10d35c64cd2cac9783185daf724","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus","Enterorhabdus(Genus)"
"49f81d1af6f1bc81f7c3c8125472b9aa","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Marvinbryantia","Marvinbryantia(Genus)"
"1e31332fc0c31fd3ab00f69dd20cf09c","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","Christensenellaceae_R-7_group(Genus)"
"99b3d2963ed7d5c9b683222262d53178","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Family_XIII_UCG-001","Family_XIII_UCG-001(Genus)"
"3a0e7148d2a422b1dc6dd67b785ac29f","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter","Oscillibacter(Genus)"
"c83cc10c5c968989f613da9928f8a9f4","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae(Family)","Lachnospiraceae(Family)"
"f571384684eedfa0df11e4f4fbc4c7ea","Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae","Anaeroplasma","Anaeroplasma(Genus)"
"04cb9ad49b497be53c03ede172e1bdc8","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Colidextribacter","Colidextribacter(Genus)"
"0613a281050f9667955dba05547fa8f0","Bacteria","Firmicutes","Bacilli","RF39","RF39","RF39","RF39(Genus)"
"605d5ca5beea3db031eb01e96324cc11","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Senegalimassilia","Senegalimassilia(Genus)"
"26e5e0fa319e12161f3374cb4ad84de4","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurellaceae(Family)","Pasteurellaceae(Family)"
"a8809310a898974835379d8d052e3f43","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersiniaceae(Family)","Yersiniaceae(Family)"
"16f8da794fa8f67d7b702b384ea9bea5","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Slackia","Slackia_isoflavoniconvertens"
"719e4c55f5615a2810e0c0ec008ff635","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae(Family)","Lachnospiraceae(Family)"
"9399f7fd2a19e05b69fffa5118707839","Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmatales","Izemoplasmatales","Izemoplasmatales(Genus)"
"5f5d134e25e6882f543176a7ad5b36df","Bacteria","Firmicutes","Clostridia","Clostridia(Class)","Clostridia(Class)","Clostridia(Class)","Clostridia(Class)"
"0cfc6dc25d50f8a1c1c45fd89a66d3f4","Bacteria","Firmicutes","Clostridia","Oscillospirales","[Eubacterium]_coprostanoligenes_group","[Eubacterium]_coprostanoligenes_group","[Eubacterium]_coprostanoligenes_group(Genus)"
"d05e9ec4485aa6a01ae241be3fdfda5d","Bacteria","Firmicutes","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitaleaceae_UCG-011","Defluviitaleaceae_UCG-011(Genus)"
"deebed15f4f69009faf7228a7d9664cf","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","UCG-010","UCG-010(Genus)"
"2f918fc7784475df2c7e33e106d9c44d","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes(Genus)"
"fb2df3039e06d02bb2d915abc15ba151","Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group(Genus)"
"e21793f65f76d65488112840fd546d73","Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","Gastranaerophilales","Gastranaerophilales","Gastranaerophilales(Genus)"
"9f59e865f69a2ca93cbdda982e552569","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Lachnoclostridium(Genus)"
"24a078e7d2c7113c277203db8b2923e1","Bacteria","Firmicutes","Clostridia","Oscillospirales","Butyricicoccaceae","Butyricicoccus","Butyricicoccus(Genus)"
"a081ff70a14869d025a79985f5cfe12f","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Parasutterella(Genus)"
"380faca2ed9f4d76fee0272bdbb296e8","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes_indistinctus"
"211aba62677dc2fc928db34196684877","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","Christensenellaceae_R-7_group(Genus)"
"4496348917bd5258c5c772372f263997","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Butyricimonas","Butyricimonas(Genus)"
"d304bc7f4545d539adcc4971194a64d9","Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmatales","Izemoplasmatales","Izemoplasmatales(Genus)"
"db58f12d9f001fd6b0a6388adb1e6442","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Odoribacter","Odoribacter(Genus)"
"483d8676d5f09e92ecbd32785d3a008d","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","[Eubacterium]_nodatum_group","[Eubacterium]_nodatum_group(Genus)"
"d9b9107ea6c9b53735665c7c64d24109","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospirales(Order)","Oscillospirales(Order)","Oscillospirales(Order)"
"e5b18487777c63e11001c1f5f97683eb","Bacteria","Firmicutes","Clostridia","Oscillospirales","Butyricicoccaceae","UCG-009","UCG-009(Genus)"
"4f42f4538978d152705042e1250c2f58","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcaceae(Family)","Ruminococcaceae(Family)"
"3e3678a909a58aac4d1b6cf1d75f9dcf","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Eggerthella","Eggerthella(Genus)"
"b0b40618af9ad57848c1f0e1d4b32957","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium]_fissicatena_group","[Eubacterium]_fissicatena_group(Genus)"
"16c378ce2de02099c1e3322bb0fd7f68","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium]_hallii_group","[Eubacterium]_hallii_group(Genus)"
"2fb928ae4fd0600ad8ae0877a534b883","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Subdoligranulum","Subdoligranulum(Genus)"
"2d955cc152c10ce8dca68569cef5c11a","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella(Genus)"
"f2755260cbbe25b4cfa24fabd8b5e9a8","Bacteria","Firmicutes","Clostridia","Oscillospirales","[Eubacterium]_coprostanoligenes_group","[Eubacterium]_coprostanoligenes_group","[Eubacterium]_coprostanoligenes_group(Genus)"
"dca67ad73b53530f3c03efef3ea439d4","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurellaceae(Family)","Pasteurellaceae(Family)"
"85e62d0d6f363b80e5cbd07385bc9933","Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group(Genus)"
"c108fc6805018c3c13f563a148dc2f0f","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides(Genus)"
"9420262ab76429f148a8e332d979a41b","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Oscillospira","Oscillospira(Genus)"
"167612b6e68fe743e1a5b62ef865f12f","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium","Oribacterium(Genus)"
"03db570affd10edc30effd554ae2e0b2","Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014","Clostridia_UCG-014","Clostridia_UCG-014","Clostridia_UCG-014(Genus)"
"1ab530e1f984b3ead9312c34e7412526","Bacteria","Firmicutes","Clostridia","Clostridia(Class)","Clostridia(Class)","Clostridia(Class)","Clostridia(Class)"
"fe1463f480fed6c4b6dc80d42a8e351e","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","Christensenellaceae_R-7_group(Genus)"
"b8131570ad29231979f46df3359899a0","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes(Genus)"
"0953b98deafb4f4c45d044efc552f37c","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","Muribaculaceae(Genus)"
"1b76046e3f81d3a198ec580fc090c4b0","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Coriobacteriales_Incertae_Sedis","Coriobacteriales_Incertae_Sedis(Family)","Coriobacteriales_Incertae_Sedis(Family)"
"804f1647295785a88dc28b9b30dc5077","Bacteria","Firmicutes","Clostridia","Oscillospirales","[Eubacterium]_coprostanoligenes_group","[Eubacterium]_coprostanoligenes_group","[Eubacterium]_coprostanoligenes_group(Genus)"
"348abd6c46f68f536f434bf7bbfbb3ee","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_merdae"
"1511310e458910c9da8531cb7b561b56","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales","Anaerococcus","Anaerococcus_vaginalis"
"ac21fb7ec96f79af9c552279a961734e","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae(Family)","Lachnospiraceae(Family)"
"84b025324c556ea0cf4a12459af3e6a9","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter(Genus)"
"522af6a1b2fea6ac42042a9088a42834","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes","Anaerostipes(Genus)"
"d62cbb7b2632218bea8a7eee049ce9f6","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_corporis"
"2dd78e8512b3997ba04d894fdac63da8","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelatoclostridiaceae(Family)","Erysipelatoclostridiaceae(Family)"
"39acc0bbdfc59d60a58426e367ddd4a2","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae(Family)","Christensenellaceae(Family)"
"73f177839532b93e2871baaed9e3dc20","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Puniceicoccaceae(Family)","Puniceicoccaceae(Family)"
"804b3939e1c14eaa58f4b69153f8f58c","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium]_xylanophilum_group","[Eubacterium]_xylanophilum_group(Genus)"
"020fa0db00ae13bedc5ae3ed7a8b2419","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Negativibacillus","Negativibacillus(Genus)"
"1d07e20b7d0be742f8c208f351c09bed","Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group(Genus)"
"0db7c044ce79a4286c065a49e538a96d","Bacteria","Firmicutes","Bacilli","RF39","RF39","RF39","RF39(Genus)"
"570d3fbb16764e1eb60cba28c0baf4ff","Bacteria","Firmicutes","Clostridia","Oscillospirales","[Eubacterium]_coprostanoligenes_group","[Eubacterium]_coprostanoligenes_group","[Eubacterium]_coprostanoligenes_group(Genus)"
"7f159cd4b218db561dcce9a206b80639","Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","Gastranaerophilales","Gastranaerophilales","Gastranaerophilales(Genus)"
"77c8bbae9e78d6c134f951ce81960b1d","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Bilophila","Bilophila(Genus)"
"319adc2215b802a180f102d1b46c714f","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","UCG-010","UCG-010(Genus)"
"bf2480de28c9a72281fd276b4fd65bdf","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Coriobacteriales_Incertae_Sedis","Coriobacteriales_Incertae_Sedis(Family)","Coriobacteriales_Incertae_Sedis(Family)"
"cf0ff530a1909ab20d4cb06b82172cf2","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Negativibacillus","Negativibacillus(Genus)"
"df211db391ed3cec2e0368f72aef85c8","Bacteria","Firmicutes","Clostridia","Peptococcales","Peptococcaceae","Peptococcaceae(Family)","Peptococcaceae(Family)"
"23a7ab6b857303de787df95876cdba94","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcaceae(Family)","Ruminococcaceae(Family)"
"7abb3c3c476e9ccd15679433e25fc2a2","Bacteria","Firmicutes","Clostridia","Clostridia(Class)","Clostridia(Class)","Clostridia(Class)","Clostridia(Class)"
"229983ed317b6c4b4dff3ca3ff2d18ae","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","Muribaculaceae(Genus)"
"224b3aa616978bad13ef4761d70bcf5a","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae(Family)","Prevotellaceae(Family)"
"cf0cf59de95c851185f77fd740856e75","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Cellulosilyticum","Cellulosilyticum(Genus)"
"2d5db26fb916f96531623e8c1ab646aa","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Holdemania","Holdemania(Genus)"
"419bddf7314901963c9c2d38f8313697","Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group(Genus)"
"f5a3373c8fd711cfb329d5e6596f47d7","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","UCG-010","UCG-010(Genus)"
"e961da74718013c0500f170fa215bc28","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_UCG-010","Lachnospiraceae_UCG-010(Genus)"
"3bc2216a7ddb18331d7d8acb08afc54d","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes(Genus)"
"393dbda511009d9e60372a600835fb1f","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","UCG-004","UCG-004(Genus)"
"ebe65a8415fcb9c5380e513026fb125f","Bacteria","Firmicutes","Bacilli","RF39","RF39","RF39","RF39(Genus)"
"2c1f8c6605b4eea3c8eb82c8bfe4a6f4","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella","Escherichia-Shigella(Genus)"
"d98349f7c26909ab9636f90ac6ab33e5","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Butyricimonas","Butyricimonas(Genus)"
"5379baa1c54b34e6a463ee07ca7f4dfa","Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus(Genus)"
"87434295f8f42e519aa9d73e2f96c237","Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014","Clostridia_UCG-014","Clostridia_UCG-014","Clostridia_UCG-014(Genus)"
"12ea16313245214f20a0afc823b55cd1","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospirales(Order)","Oscillospirales(Order)","Oscillospirales(Order)"
"d7e68c62d4ee92f40a0302a3d11b2eea","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillales(Order)","Rhodospirillales(Order)","Rhodospirillales(Order)"
"0f8c6007254bff01cffda29ae7be9268","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales","Peptoniphilus","Peptoniphilus_duerdenii"
"540903f6cbc988eea32e369f2b99a900","Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","Gastranaerophilales","Gastranaerophilales","Gastranaerophilales(Genus)"
"8022c85d14741464ad339f0713fa6dc6","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella(Genus)"
"fe5c269ebe63bafb4bbabe31722377ad","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidales(Order)","Bacteroidales(Order)","Bacteroidales(Order)"
"c6312d21e00e9aa6eea776a8fb2618da","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Faecalitalea","Faecalitalea(Genus)"
"f648748515663060a64e8ab63b647c37","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelatoclostridium","Erysipelatoclostridium [Clostridium]_spiroforme"
"e09f00656413eff480d8babe989a4f18","Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","Gastranaerophilales","Gastranaerophilales","Gastranaerophilales Acinetobacter_sp."
"928981167e1623a9834941fb1e48b684","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia(Genus)"
"98201855c8f0ec51bb349d9b2c6a32b8","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia","Romboutsia(Genus)"
"abf0973a9c329a494febaf3771476c0b","Bacteria","Firmicutes","Clostridia","Clostridia","Hungateiclostridiaceae","Hungateiclostridiaceae(Family)","Hungateiclostridiaceae(Family)"
"f2627a2c3aea754d73aabac0d2beb4d1","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","NK4A214_group","NK4A214_group(Genus)"
"f68c45e9480dabe25512880485cbc02c","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Coriobacteriales_Incertae_Sedis","Coriobacteriales_Incertae_Sedis(Family)","Coriobacteriales_Incertae_Sedis(Family)"
"ccc61411494d6b62ae3a48c0029df694","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","UCG-010","UCG-010(Genus)"
"58c62474003b28261ec78db6f4667bcf","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Eggerthellaceae(Family)","Eggerthellaceae(Family)"
"24d80c643628652b741ea3d016e41d94","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae(Family)","Lachnospiraceae(Family)"
"af8723e8077acfe6a7abfbbe9f9ebbdd","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","Christensenellaceae_R-7_group(Genus)"
"806aeaf6f93e8f7fd99c40dd2553b12a","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","Christensenellaceae_R-7_group(Genus)"
"42ba1a174207fba24df8213405dd3406","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella(Genus)"
"cc7505281d68c5343ce8687399c204d4","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-003","UCG-003(Genus)"
"07d0062e63a21a31a692129f8fe16ac6","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","Turicibacter(Genus)"
"7f87c4c1f06f00034873a8a1b97a8896","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Coprobacter","Coprobacter_secundus"
"97d4a8df873312f8b6964af0f89b6040","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_timonensis"
"634aaa239089156ae20d938019fbb335","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_bivia"
